KEY	SRR1554537	SRR1554538	SRR1554568	SRR1554535	SRR1554536	SRR1554539
100189193	0	1	0	0	0	1
100189195	5	6	2	1	0	0
100189196	0	2	0	1	0	0
100189197	0	0	0	0	0	0
100189198	0	0	0	0	0	0
100189199	0	0	0	0	0	2
100189200	0	0	0	0	0	0
100189201	0	1	0	0	0	0
100189202	0	0	0	0	0	0
100189203	0	0	0	0	0	2
100189205	0	0	0	0	0	0
100189206	1	1	0	0	0	0
100189207	0	0	0	0	0	0
100189208	0	0	0	0	0	0
100189209	0	0	0	0	0	0
100189211	1	0	0	0	0	0
100189213	0	0	0	0	0	0
100189214	0	0	0	0	0	0
100189216	0	0	0	0	0	0
100189218	0	0	0	0	0	0
100189219	0	0	1	0	0	2
100189220	0	0	0	0	0	0
100189221	0	0	0	0	0	0
100189222	0	0	0	0	0	0
100189223	0	0	0	0	0	0
100189224	0	0	0	0	0	0
100189225	0	0	0	0	0	0
100189226	5	6	19	3	1	2
100189227	3	5	3	0	0	0
100189228	0	0	0	0	0	0
100189229	0	0	0	0	0	0
100189230	0	0	0	0	0	0
100189231	0	0	0	0	0	0
100189232	0	0	0	0	0	0
100189234	0	0	0	0	0	0
100189235	0	0	0	0	0	0
100189237	0	0	0	0	0	0
100189238	0	0	0	0	0	2
100189239	0	0	2	0	0	0
100189240	0	0	0	0	0	0
100189243	0	0	0	0	0	0
100189245	1	0	0	0	0	0
100189247	0	0	0	0	0	0
100189248	0	0	0	0	0	0
100189249	0	0	0	0	0	0
100189250	0	0	0	0	0	0
100189251	0	0	0	0	0	0
100189252	0	0	0	0	0	0
100189253	9	17	4	1	0	0
100189254	0	0	0	0	0	0
100189255	0	0	0	0	0	0
100189257	1	2	1	0	0	2
100189259	0	0	0	0	0	0
100189260	0	0	0	0	0	0
100189261	0	0	0	0	0	0
100189263	0	0	0	0	0	0
100189264	0	0	5	0	0	0
100189265	0	0	0	0	0	0
100189267	2	0	0	0	0	0
100189268	0	0	0	0	0	0
100189269	0	0	0	0	0	0
100189270	3	8	1	0	0	0
100189272	0	0	0	0	0	0
100189273	0	0	0	0	0	0
100189274	0	0	0	0	0	0
100189275	0	0	0	0	0	0
100189276	1	1	0	0	0	1
100189277	1	1	0	1	0	0
100189279	0	1	0	0	0	0
100189280	1	0	0	0	1	0
100189281	0	0	0	0	0	0
100189282	0	0	0	0	0	0
100189283	0	0	2	1	0	0
100189284	0	1	0	3	2	0
100189285	13	19	38	6	0	0
100189286	0	0	0	0	0	0
100189287	0	0	0	0	0	0
100189288	0	0	0	0	1	0
100189289	1	2	3	0	0	0
100189290	0	0	0	0	0	0
100189291	0	0	0	0	0	0
100189292	0	0	0	0	0	0
100189293	0	0	0	0	0	0
100189294	0	0	0	0	0	0
100189295	0	0	0	0	0	0
100189296	0	0	0	0	0	0
100189297	0	0	0	0	0	0
100189298	1	0	0	0	0	0
100189299	0	0	0	0	0	0
100189300	0	0	0	0	0	0
100189301	0	0	0	0	0	0
100189303	0	0	0	0	0	0
100189305	1	2	0	0	0	0
100189306	0	3	0	1	0	2
100189307	0	0	0	0	0	0
100189308	0	0	0	0	0	0
100189310	0	0	0	0	0	0
100189313	1	0	0	0	0	0
100189314	0	0	0	0	0	0
100189315	0	0	0	0	0	0
100189316	0	0	0	0	0	0
100189317	1	0	0	0	0	0
100189318	0	0	0	0	0	0
100189319	0	0	0	0	0	0
100189321	0	0	0	0	0	0
100189323	1	1	0	0	0	0
100189324	15	3	4	0	0	0
100189326	0	0	0	0	0	0
100189328	0	0	0	0	0	2
100189329	0	0	0	0	0	0
100189331	1	3	2	0	1	0
100189332	0	0	0	0	0	0
100189333	0	1	0	0	0	4
100189334	0	0	0	0	0	0
100189335	0	0	0	0	0	0
100189336	0	0	0	0	0	0
100189337	0	0	0	0	0	0
100189339	45	34	32	0	1	2
100189340	0	0	0	0	0	0
100189342	2	1	0	0	0	0
100189343	0	0	0	0	0	0
100189344	0	0	0	0	0	0
100189345	1	0	3	0	0	0
100189346	0	0	0	0	0	0
100189347	29	30	20	2	0	3
100189348	0	0	0	0	0	0
100189352	0	0	0	0	0	0
100189354	0	0	0	0	0	0
100189355	1	3	0	0	0	0
100189356	0	0	0	0	0	0
100189357	0	0	0	0	0	0
100189359	5	0	0	0	0	0
100189360	0	0	0	0	0	0
100189362	0	0	0	0	0	0
100189363	0	0	0	0	0	0
100189364	0	0	0	0	0	0
100189365	0	0	0	0	0	0
100189366	0	0	0	0	0	0
100189368	0	0	0	0	0	0
100189370	0	0	0	0	0	0
100189371	0	0	0	0	0	0
100189372	0	0	0	0	0	0
100189373	1	2	0	0	1	0
100189374	0	2	2	0	0	0
100189376	0	1	0	0	0	2
100189378	0	0	0	0	0	0
100189379	1	3	0	0	0	0
100189380	0	0	0	0	0	0
100189382	0	0	0	0	0	0
100189383	0	0	0	0	0	1
100189384	0	0	0	0	0	0
100189385	0	0	0	0	0	0
100189387	6	3	8	0	0	0
100189388	0	0	0	0	0	0
100189390	0	0	0	0	0	0
100189391	0	0	0	0	0	0
100189393	0	0	0	0	0	0
100189394	0	0	0	0	0	0
100189395	0	0	0	0	0	0
100189396	0	0	0	0	0	0
100189399	0	0	0	0	0	0
100189400	0	0	0	0	0	0
100189401	0	0	0	0	0	0
100189402	1	3	1	1	0	4
100189405	0	0	0	0	0	0
100189406	5	5	2	1	1	0
100189407	2	3	4	3	4	2
100189408	0	0	0	0	0	0
100189409	2	0	0	0	0	0
100189410	0	0	0	0	0	0
100189412	0	0	0	0	0	0
100189413	0	0	0	0	0	0
100189414	0	0	0	0	0	0
100189415	3	1	0	0	0	0
100189416	0	0	0	0	0	0
100189418	0	0	0	0	0	0
100189419	0	0	0	0	0	0
100189422	0	0	0	0	0	0
100189424	0	0	0	0	0	0
100189425	0	0	0	0	0	0
100189427	0	0	0	0	0	0
100189428	0	0	0	0	0	0
100189430	0	0	0	0	0	0
100189432	0	10	1	1	0	3
100189433	0	0	0	0	0	0
100189435	0	0	0	0	0	0
100189436	0	0	0	0	0	0
100189437	0	0	0	0	0	0
100189438	0	0	0	0	0	0
100189541	0	0	0	0	0	0
100189589	111	88	63	584	41	586
10019	1782	1917	1200	1295	510	1625
100190938	1731	1480	659	115	43	131
100190939	1625	2155	2281	1056	251	569
100190940	4	8	5	31	17	21
100190949	0	5	0	1	0	3
100190986	0	0	0	0	0	0
100191040	44	33	10	100	5	106
100191063	0	0	0	0	0	0
100192204	1	14	3	1	0	0
100192378	194	322	327	227	146	84
100192379	1	2	0	37	6	79
100192386	313	300	417	561	921	106
100192420	2	0	0	0	0	1
100192426	4	17	0	0	0	0
1002	2030	4825	1382	399	72	434
10020	6797	7946	5318	2834	429	2464
10021	2535	2799	1026	252	45	427
100216001	0	14	0	0	0	0
100216479	594	2356	485	337	173	545
100216545	896	1202	787	179	85	132
100216546	1670	2538	1737	935	209	777
10022	1	6	3	7	6	0
10023	518	461	351	344	51	259
100233156	0	0	0	0	0	0
100233209	10	23	11	16	19	5
10024	1450	1646	2734	7	0	0
100240728	0	0	0	0	0	0
100240734	0	0	0	0	0	0
100240735	0	2	0	6	0	0
10025	4566	4554	3503	2572	521	1691
10026	2231	2458	1840	3394	561	2848
100268168	220	179	174	95	28	71
100270679	0	0	0	0	0	0
100270680	1	0	0	0	2	3
100270746	58	19	26	37	8	34
100270804	99	190	167	106	33	43
100271702	29	17	7	147	8	41
100271715	258	431	310	212	34	300
100271722	63	148	150	87	24	34
100271832	13	13	19	32	5	10
100271835	0	0	0	0	0	0
100271836	352	526	135	81	10	93
100271846	2	0	0	0	0	0
100271849	5	7	1	3	3	1
100271873	23	21	8	61	4	52
100271874	0	0	0	0	0	1
100271927	281	313	73	130	14	60
100272147	205	253	237	489	274	145
100272216	15	82	6	0	0	0
100272217	67	114	50	162	27	111
100272228	358	451	427	237	112	127
100286844	342	432	326	300	38	291
100286922	0	0	0	0	0	0
100286938	0	0	0	0	0	0
100286979	7	7	0	1	0	0
100287010	12	5	8	4	4	1
100287013	6	4	3	0	2	10
100287015	353	427	351	172	51	136
100287029	0	0	2	2	0	0
100287036	3	2	10	4	2	8
100287042	104	101	117	43	11	31
100287072	35	26	34	0	0	12
100287082	20	8	6	25	4	30
100287083	0	0	0	0	0	0
100287098	41	38	27	29	6	28
100287102	2	0	0	0	0	0
100287114	0	0	0	1	0	0
100287144	0	0	0	0	0	0
100287171	950	2212	925	292	134	242
100287177	7	4	6	30	0	14
100287178	0	0	0	0	0	0
100287205	0	0	0	0	0	0
100287216	939	643	377	83	15	137
100287225	5	8	8	288	42	158
100287226	2	23	2	0	0	11
100287227	30	34	49	14	6	11
100287238	0	0	0	0	0	0
100287284	60	81	87	12	2	20
100287294	0	0	0	0	0	0
100287314	5	5	3	30	5	67
100287327	0	0	0	0	0	0
100287362	15	22	29	10	4	6
100287364	0	0	0	3	0	4
100287387	4	9	5	174	42	241
100287399	0	0	0	0	0	0
100287404	0	0	0	0	0	0
100287441	0	0	0	0	0	0
100287477	12	11	351	5	0	12
100287478	0	0	0	0	0	0
100287482	393	418	453	225	62	324
100287513	0	0	0	0	0	0
100287559	72	68	18	49	21	30
100287569	129	87	142	121	23	75
100287592	0	0	0	0	0	0
100287596	0	0	0	0	0	0
100287616	143	179	220	33	21	18
100287632	2	0	2	4	4	4
100287639	0	2	0	0	0	0
100287704	0	0	0	0	0	0
100287718	0	0	0	8	0	21
100287722	243	315	301	33	3	48
100287728	0	2	0	0	0	0
100287765	684	846	516	156	22	395
100287792	0	0	1	0	0	0
100287808	0	0	0	0	0	0
100287814	0	1	0	4	0	3
100287823	0	0	0	0	0	0
100287834	0	0	0	0	0	0
100287846	945	1294	815	921	162	1134
100287879	4	13	12	2	0	4
100287896	484	883	709	794	193	594
100287898	12	6	4	4	0	0
100287902	15	13	3	2	0	0
100287932	2519	2876	1650	3322	621	2385
100287944	14	16	19	7	0	9
100287948	0	1	1	0	0	6
100288069	37	96	57	4	0	6
100288072	19	18	26	63	17	22
100288077	1	2	0	2	0	0
100288079	3	16	8	0	0	1
100288122	17	29	5	2	13	5
100288123	150	245	160	99	15	101
100288142	401	577	361	188	62	148
100288152	1743	1640	1797	1014	460	552
100288162	2	0	0	2	0	0
100288181	15	45	29	180	107	358
100288198	169	227	120	148	16	151
100288254	10	10	2	0	0	0
100288287	0	0	0	0	0	0
100288323	0	0	0	0	0	0
100288332	0	0	0	0	0	1
100288346	1030	1237	1231	311	9	580
100288380	1	0	2	0	0	0
100288413	122	88	47	40	6	68
100288428	28	45	24	45	18	30
100288432	65	92	89	60	5	36
100288485	0	0	0	0	0	0
100288486	0	0	0	0	0	0
100288520	0	0	0	0	0	0
100288524	2	4	1	0	0	0
100288527	0	0	0	0	0	0
100288562	0	0	0	0	0	0
100288570	0	0	0	0	0	0
100288615	51	8	7	4	0	14
100288637	108	80	64	7	1	0
100288687	0	0	0	0	0	0
100288695	0	0	0	0	0	0
100288730	4	4	2	2	0	5
100288748	0	0	0	0	0	0
100288778	0	0	0	0	0	0
100288797	0	0	0	0	0	0
100288798	18	26	15	21	22	3
100288801	24	18	16	2	4	20
100288805	360	757	365	47	15	81
100288814	4	10	0	5	0	11
100288831	6	13	5	2	0	2
100288842	62	74	51	20	3	6
100288846	0	2	1	4	8	6
100288866	9	12	2	3	0	2
100288911	0	0	0	0	0	0
100288966	0	0	0	0	0	0
100288974	33	26	11	5	0	8
100289017	2	0	0	0	0	0
100289019	3139	2661	3258	668	105	362
100289087	0	0	0	0	0	0
100289092	62	44	56	13	9	5
100289097	344	293	296	128	13	220
100289098	66	57	76	129	129	117
100289124	18	14	8	12	6	6
100289137	159	80	50	853	42	312
100289150	0	0	0	0	0	0
100289178	74	59	96	31	35	40
100289187	39	37	88	88	48	67
100289211	3	0	0	0	0	0
100289230	712	845	722	277	92	180
100289255	0	10	5	7	2	0
100289279	38	20	24	0	0	2
100289333	98	144	109	31	7	35
100289341	85	81	58	375	55	160
100289361	13	37	31	44	23	21
100289373	37	80	45	66	24	27
100289388	162	124	213	39	8	44
100289410	296	318	614	85	16	134
100289462	0	0	0	0	0	0
100289473	14	7	10	79	53	64
100289495	117	153	25	295	28	274
100289509	127	165	107	134	13	131
100289511	120	101	98	33	11	43
100289561	51	36	20	18	10	22
100289574	7	0	0	0	0	0
100289580	29	37	45	120	34	182
100289635	6654	8462	6479	1552	427	2158
100289650	5	8	2	109	53	52
100289656	0	0	0	0	0	0
100289673	1	6	2	0	0	2
100289678	4423	4366	3437	1204	331	971
100292680	9	31	7	5	12	5
100293516	1194	1026	973	114	46	167
100293704	27	34	25	27	13	17
100294145	0	0	0	0	0	0
100294362	353	535	344	207	42	193
100294720	0	0	0	0	0	0
1003	1369	2314	1575	1080	705	978
100302111	0	0	0	0	0	0
100302112	1	0	0	0	0	0
100302113	0	0	0	0	0	0
100302114	0	0	0	0	0	0
100302115	0	2	0	0	0	0
100302116	0	0	0	0	0	0
100302117	0	0	0	0	0	0
100302118	5	5	4	2	0	5
100302119	0	2	0	1	0	0
100302121	4	6	0	0	0	7
100302122	2	3	0	0	0	0
100302123	0	0	0	0	0	0
100302124	2	0	4	0	0	1
100302125	0	6	6	0	0	2
100302126	0	0	0	0	0	0
100302127	0	0	0	0	0	0
100302128	6	15	11	3	4	2
100302129	5	8	15	3	0	0
100302130	0	0	0	0	0	0
100302131	0	0	0	0	0	0
100302132	0	0	0	0	0	0
100302133	0	0	0	0	0	0
100302134	0	0	0	0	0	0
100302135	0	3	3	1	0	0
100302136	0	0	0	0	0	0
100302137	223	219	194	62	15	32
100302138	8	9	14	5	0	3
100302139	0	0	0	0	0	0
100302140	0	0	0	0	0	0
100302141	2	1	2	0	0	1
100302142	0	0	0	0	0	0
100302143	0	0	0	0	0	0
100302144	0	0	0	0	0	0
100302145	2	1	1	5	26	2
100302146	0	0	0	1	0	0
100302147	0	0	0	0	0	0
100302148	0	0	0	0	0	0
100302149	12	29	9	91	3	58
100302150	2	2	2	0	0	0
100302152	3	4	1	0	0	0
100302153	0	1	0	0	0	0
100302155	2	2	1	0	0	3
100302156	0	0	0	0	0	0
100302157	0	0	0	0	0	0
100302158	0	0	0	0	0	0
100302159	0	0	0	0	0	0
100302160	0	0	0	0	0	0
100302161	0	2	0	0	0	0
100302163	0	2	0	0	0	0
100302164	0	1	0	0	0	0
100302165	0	0	0	0	0	0
100302166	0	0	0	0	0	0
100302167	3	3	0	0	0	0
100302168	0	0	0	0	0	0
100302169	0	0	0	0	0	0
100302170	0	0	0	0	0	0
100302171	0	0	0	0	0	0
100302172	0	0	0	0	0	0
100302174	0	0	1	0	0	1
100302175	0	0	0	0	0	0
100302177	0	0	0	0	0	0
100302178	0	0	0	0	0	0
100302179	12	6	2	0	0	0
100302181	0	2	0	1	0	0
100302182	0	0	0	0	0	0
100302183	0	0	0	0	0	0
100302184	0	0	0	0	0	0
100302185	0	0	1	1	0	0
100302186	0	0	0	1	0	0
100302187	0	0	0	0	0	0
100302188	1	4	1	1	0	0
100302190	0	0	0	0	0	0
100302191	0	0	0	0	0	0
100302192	0	0	0	0	0	0
100302193	0	2	0	0	0	0
100302195	0	1	0	0	0	0
100302196	0	0	0	0	0	0
100302197	0	0	0	0	0	0
100302201	0	0	0	0	0	0
100302202	0	0	0	0	0	0
100302203	9	13	4	1	0	0
100302204	0	0	0	0	0	0
100302205	0	0	0	0	0	0
100302208	0	1	2	0	0	1
100302209	0	0	0	0	0	1
100302210	0	0	0	0	0	0
100302211	0	0	0	0	0	0
100302212	0	0	1	0	0	1
100302213	0	0	0	0	0	0
100302214	0	0	0	0	0	0
100302217	0	0	0	0	0	0
100302218	21	25	21	2	3	3
100302219	0	0	0	0	0	0
100302220	0	1	0	0	0	0
100302221	0	3	0	0	0	0
100302222	0	0	0	0	0	0
100302223	6	31	9	4	1	4
100302224	0	0	0	0	0	0
100302225	1	0	1	0	0	0
100302226	0	0	0	0	0	0
100302227	0	0	0	0	0	0
100302228	0	0	0	0	0	0
100302229	0	0	0	0	0	0
100302232	0	0	0	0	0	0
100302233	0	0	0	0	0	0
100302234	0	1	0	0	0	0
100302235	0	0	0	0	0	1
100302236	0	0	0	0	0	0
100302237	29	29	32	1	1	5
100302238	0	0	0	0	0	0
100302239	0	0	0	0	0	0
100302240	83	152	118	33	5	41
100302242	0	0	0	0	0	0
100302243	0	0	0	0	0	0
100302246	0	0	1	3	1	0
100302250	0	0	0	1	0	0
100302251	0	0	0	0	0	0
100302254	0	0	0	0	0	0
100302255	0	0	0	0	0	0
100302256	6	3	1	4	0	4
100302257	4	0	0	0	1	0
100302258	0	5	0	0	0	1
100302259	0	0	0	0	0	0
100302260	0	0	0	0	0	0
100302261	0	1	0	0	0	0
100302263	0	0	0	0	0	0
100302265	0	0	0	0	0	0
100302267	0	0	0	0	0	0
100302268	0	0	0	0	0	0
100302270	0	0	0	0	0	1
100302273	82	114	94	10	7	19
100302274	0	0	0	0	0	3
100302275	3	12	4	0	0	0
100302276	0	1	0	0	0	0
100302277	2	0	0	1	0	2
100302278	0	0	0	0	0	0
100302279	1	1	1	0	0	0
100302280	0	0	0	0	0	0
100302281	0	0	0	0	0	6
100302282	0	0	0	0	0	0
100302283	0	0	0	0	0	0
100302284	1	0	0	0	0	0
100302285	0	0	0	0	0	0
100302286	0	6	0	0	0	1
100302287	0	0	0	0	0	0
100302288	1	7	4	0	0	0
100302289	0	0	0	0	0	0
100302290	0	0	0	0	0	0
100302401	87	203	143	99	15	45
100302526	0	0	0	0	0	0
100302640	39	72	33	309	80	281
100302650	25	25	19	36	78	45
100302652	0	0	0	0	0	0
100302691	0	4	2	26	4	25
100302692	463	650	281	150	51	183
100302736	0	0	0	0	0	0
100302738	0	0	0	0	0	0
100302739	0	0	0	0	0	0
100302740	9	6	3	12	2	6
100302741	0	0	0	0	0	0
100302742	1	0	0	0	0	0
100302743	11	12	10	0	0	0
100302746	0	1	0	0	0	0
100303453	0	0	1	4	0	3
100303491	24	41	24	30	7	18
100303728	129	166	116	371	100	246
100303749	3	2	4	0	2	0
100303755	367	346	314	231	60	331
100306951	302	350	296	167	87	76
100306975	3	16	4	1	0	6
100309464	0	0	2	0	0	0
100310812	58	20	15	22	1	7
100310846	120	149	124	13	3	37
100313769	13	8	22	1	0	1
100313770	0	2	0	0	0	0
100313771	0	1	0	0	0	0
100313772	0	0	0	0	0	0
100313773	0	0	0	0	0	0
100313774	0	0	0	0	0	0
100313777	0	0	0	4	0	2
100313778	0	0	0	0	0	0
100313779	0	4	0	0	0	0
100313780	0	2	0	0	0	0
100313781	0	0	0	0	0	0
100313806	0	0	0	0	0	0
100313822	0	0	0	0	0	0
100313824	0	0	0	0	0	0
100313829	3	3	2	0	0	0
100313830	0	3	3	0	0	0
100313835	0	1	0	0	0	0
100313837	0	0	0	0	0	0
100313838	0	0	0	0	0	0
100313839	0	0	0	0	0	0
100313840	0	0	2	0	0	0
100313841	0	1	0	0	0	2
100313842	0	0	0	0	0	0
100313843	0	0	0	0	0	0
100313884	0	0	0	0	0	0
100313886	3	3	1	1	0	0
100313887	0	0	0	0	0	0
100313892	0	0	0	0	0	0
100313895	0	0	0	0	0	0
100313896	7	6	5	5	1	14
100313914	0	0	0	0	0	0
100313921	0	1	0	0	0	0
100313923	0	0	0	0	0	0
100313938	0	0	0	0	0	0
100316868	0	0	0	0	0	0
100316904	390	304	545	190	76	51
100329109	1170	1287	1125	1661	167	1517
100329135	8	7	4	9	6	2
100335030	231	257	196	196	33	400
100337591	1	6	6	0	1	2
100337616	0	0	0	0	0	0
100359394	0	0	0	0	0	0
10036	4490	3485	4764	1360	197	1014
100379132	2	2	2	0	0	0
100379141	2	2	0	0	0	0
100379174	16	19	14	0	0	0
100379220	2	18	4	0	0	0
100379224	640	713	576	203	17	136
100379249	5	3	2	1	0	0
100379250	0	0	1	0	0	0
100379251	40	32	42	13	7	14
100379345	26	51	69	5	5	10
100379571	404	460	341	119	31	74
100379661	19	43	14	5	4	5
10038	6291	7781	7212	4607	625	3926
100381270	1784	3030	1684	122	86	441
10039	603	568	455	1916	576	1315
1004	1667	5367	5515	1488	956	2026
10040	446	709	502	651	128	840
100419583	0	1	0	0	0	1
100419743	0	0	0	0	0	0
100419868	0	2	2	5	0	5
10042	5645	5754	4528	1319	325	1354
100420587	11	2	2	6	2	1
100421577	15	33	15	67	6	44
100421746	0	0	0	0	0	0
100422212	0	0	0	0	0	0
100422556	47	45	27	11	9	22
100422737	2	2	2	0	0	0
100422821	8	4	6	0	0	2
100422823	0	0	0	0	0	0
100422824	0	0	0	0	0	0
100422825	0	0	0	0	0	0
100422826	0	0	0	0	0	0
100422827	0	0	0	0	0	0
100422828	0	0	0	0	0	0
100422829	0	8	3	0	0	2
100422830	0	0	0	0	0	0
100422831	0	0	0	0	0	0
100422832	0	0	0	0	0	0
100422833	1	0	0	1	0	3
100422834	0	0	0	0	0	0
100422835	0	0	0	0	0	0
100422836	0	0	0	0	0	0
100422837	0	0	0	0	0	0
100422838	0	0	0	0	0	0
100422839	0	0	0	0	0	0
100422840	0	0	0	0	0	0
100422841	1	4	8	0	2	2
100422842	2	1	0	0	1	5
100422843	0	0	0	0	0	0
100422844	0	0	0	0	0	0
100422845	0	0	0	0	0	0
100422846	0	0	0	0	0	0
100422847	0	0	0	1	0	0
100422848	0	0	0	0	0	0
100422849	0	0	0	0	0	0
100422850	0	2	0	1	0	0
100422851	0	0	0	0	0	0
100422852	0	0	0	0	0	0
100422853	0	0	0	0	0	0
100422854	0	0	0	0	0	0
100422855	0	0	0	0	0	0
100422856	0	0	0	0	0	0
100422857	0	0	0	0	0	0
100422858	9	11	5	0	0	0
100422859	1	2	1	0	0	0
100422860	102	107	96	25	4	36
100422861	0	0	0	0	0	0
100422862	0	0	0	0	0	0
100422863	0	0	0	0	0	0
100422864	4	4	6	0	0	1
100422865	0	2	0	0	0	0
100422866	1	1	0	0	0	0
100422867	0	0	0	0	0	0
100422868	0	2	0	0	0	0
100422869	0	1	0	0	0	0
100422870	0	0	0	0	0	0
100422871	5	10	5	6	0	10
100422872	2	2	3	0	0	4
100422873	0	1	1	3	0	5
100422874	0	0	0	0	0	0
100422875	2	7	6	1	0	0
100422876	0	0	0	0	0	0
100422877	0	0	0	0	0	0
100422878	2	1	0	0	0	0
100422879	5	3	4	5	1	3
100422880	2	0	3	1	0	0
100422881	1	0	0	0	0	0
100422882	0	0	0	0	0	0
100422883	0	0	0	0	0	0
100422884	0	0	0	1	0	0
100422885	167	233	180	42	34	23
100422886	0	0	0	0	0	0
100422887	0	0	0	0	0	0
100422888	0	0	0	0	0	0
100422889	0	1	0	0	0	0
100422891	0	0	0	0	0	0
100422892	0	5	0	0	0	0
100422893	1	0	2	0	0	0
100422894	0	0	0	0	0	0
100422895	0	0	1	0	0	0
100422896	0	0	0	0	0	0
100422897	0	0	0	0	0	0
100422898	0	0	0	0	0	0
100422899	1	0	0	0	0	0
100422900	0	0	0	0	0	0
100422901	0	3	0	0	0	0
100422902	0	0	0	0	0	0
100422903	1	2	0	0	0	0
100422904	0	0	0	0	0	0
100422905	0	0	0	0	0	0
100422907	0	0	0	0	0	0
100422908	0	0	0	0	0	0
100422909	0	0	0	0	0	0
100422910	0	0	0	3	0	0
100422911	0	0	0	0	0	0
100422912	1	0	0	0	0	0
100422913	2	9	3	2	0	0
100422914	0	1	0	0	0	0
100422915	0	0	0	1	0	0
100422916	0	0	0	0	0	0
100422917	0	0	0	0	0	0
100422918	0	0	0	0	0	0
100422919	0	0	0	0	0	0
100422920	0	0	0	0	0	0
100422921	1	7	3	1	1	13
100422922	0	0	1	0	0	0
100422923	0	6	0	0	0	0
100422924	0	0	0	0	0	0
100422925	3	4	2	0	0	2
100422926	2	0	1	0	0	0
100422927	0	0	0	0	0	0
100422928	1	8	0	2	0	0
100422929	0	3	0	0	0	1
100422930	0	0	0	0	0	0
100422931	0	3	0	0	0	0
100422932	0	0	0	0	0	0
100422933	6	10	4	2	0	17
100422934	2	0	0	0	0	0
100422935	0	0	0	0	0	0
100422936	18	17	23	0	0	0
100422937	0	0	0	1	0	0
100422938	0	0	0	0	0	0
100422939	0	0	0	0	0	0
100422940	0	0	0	0	0	0
100422941	0	0	0	0	0	0
100422942	0	0	1	0	0	0
100422943	0	0	0	0	0	0
100422944	19	24	11	0	3	6
100422945	3	2	6	2	0	4
100422946	0	0	0	0	0	0
100422947	2	5	10	0	0	0
100422948	3	7	4	0	0	2
100422949	0	0	0	0	0	0
100422950	0	0	0	0	0	0
100422951	0	0	0	0	0	0
100422952	6	1	2	0	0	1
100422953	0	0	0	0	0	2
100422954	0	0	0	0	0	0
100422955	0	0	0	0	0	0
100422956	0	0	0	0	0	0
100422957	1	1	0	0	0	0
100422959	0	0	0	0	0	0
100422960	0	0	0	0	0	0
100422961	1	1	1	0	0	0
100422962	1	0	1	0	0	1
100422963	0	0	0	0	0	0
100422964	0	0	0	0	0	0
100422965	0	1	0	0	1	1
100422966	0	0	0	0	0	0
100422967	0	3	6	0	0	1
100422968	0	0	0	0	0	0
100422969	0	0	0	0	0	0
100422970	3	3	0	0	0	0
100422971	2	17	0	0	0	0
100422972	0	0	1	1	0	2
100422973	0	0	0	1	0	0
100422974	0	2	3	0	0	0
100422975	0	0	0	0	0	0
100422976	5	3	3	0	0	0
100422977	0	0	0	0	0	0
100422978	0	0	0	0	0	0
100422979	0	4	5	1	1	0
100422980	0	0	1	0	0	0
100422981	1	0	0	0	0	0
100422982	0	0	0	0	0	0
100422983	0	0	0	0	0	0
100422984	0	0	0	0	0	0
100422985	0	0	0	0	0	0
100422986	13	10	2	2	1	3
100422987	1	0	0	0	0	0
100422988	0	0	0	0	0	0
100422989	0	0	0	0	0	0
100422990	2	0	1	0	0	1
100422991	0	0	0	0	0	0
100422992	1	1	1	2	1	0
100422993	0	0	0	0	0	0
100422994	0	0	0	0	0	0
100422995	1	0	0	0	0	0
100422996	0	0	0	0	0	0
100422997	0	0	0	0	0	0
100422998	0	0	0	0	0	0
100422999	1	0	0	0	0	0
100423000	1	5	1	1	0	1
100423001	18	21	13	1	2	0
100423002	0	0	0	0	0	0
100423003	0	0	0	0	0	0
100423004	0	0	0	0	0	0
100423005	1	0	0	0	0	1
100423006	0	0	0	0	0	0
100423008	0	0	0	0	0	0
100423009	0	2	0	0	0	0
100423010	0	0	0	0	0	0
100423011	1	2	1	1	1	0
100423012	7	10	0	0	0	0
100423013	0	0	0	0	0	0
100423014	0	0	1	0	0	0
100423015	0	0	0	0	0	0
100423016	0	0	0	0	0	0
100423017	1	1	0	2	0	6
100423018	0	0	0	0	0	0
100423019	0	0	0	0	0	0
100423020	1	6	5	1	2	1
100423021	0	0	0	0	0	0
100423023	6	1	4	1	0	0
100423025	3	9	6	1	0	0
100423026	0	0	0	0	0	0
100423027	0	0	0	0	0	0
100423028	0	7	9	0	0	0
100423029	1	0	1	0	0	0
100423030	2	0	0	0	0	0
100423031	6	3	4	0	0	0
100423032	0	1	2	0	0	0
100423033	0	0	0	0	0	0
100423034	0	0	0	0	0	0
100423035	0	0	0	0	0	0
100423036	0	2	0	0	0	0
100423037	41	44	23	4	1	4
100423038	0	0	0	0	0	0
100423039	4	3	2	2	0	3
100423040	0	0	0	0	0	0
100423041	0	13	0	1	0	0
100423042	0	0	0	0	0	0
100423043	1	1	0	9	0	11
100423062	1	0	0	0	2	0
10043	1281	1588	1141	5375	1064	4412
100431172	0	0	0	2	0	0
10044	2370	2415	3033	2398	401	1854
10045	17	32	24	6	5	9
10046	1617	4380	3119	1522	433	1747
100462953	16	43	18	13	0	10
100462977	0	0	0	0	0	0
100462981	16	47	16	3	0	11
100462983	5	10	2	7	0	0
100463285	73	153	48	9	6	17
100463289	0	0	0	0	0	0
100463482	0	0	0	0	0	0
